	clusterAT1-like_names	clusterAT1-like_logfoldchanges	clusterAT1-like_pvals_adj	clusterAT1-like_percent_expressed	clusterAT1-like_auroc	clusterAT1-like_auprc	clusterAT2_names	clusterAT2_logfoldchanges	clusterAT2_pvals_adj	clusterAT2_percent_expressed	clusterAT2_auroc	clusterAT2_auprc	clusterAT2-like_names	clusterAT2-like_logfoldchanges	clusterAT2-like_pvals_adj	clusterAT2-like_percent_expressed	clusterAT2-like_auroc	clusterAT2-like_auprc	clusterCiliated cell_names	clusterCiliated cell_logfoldchanges	clusterCiliated cell_pvals_adj	clusterCiliated cell_percent_expressed	clusterCiliated cell_auroc	clusterCiliated cell_auprc	clusterClub cell_names	clusterClub cell_logfoldchanges	clusterClub cell_pvals_adj	clusterClub cell_percent_expressed	clusterClub cell_auroc	clusterClub cell_auprc	clusterEarly EMT_names	clusterEarly EMT_logfoldchanges	clusterEarly EMT_pvals_adj	clusterEarly EMT_percent_expressed	clusterEarly EMT_auroc	clusterEarly EMT_auprc	clusterEarly gastric_names	clusterEarly gastric_logfoldchanges	clusterEarly gastric_pvals_adj	clusterEarly gastric_percent_expressed	clusterEarly gastric_auroc	clusterEarly gastric_auprc	clusterEndoderm-like_names	clusterEndoderm-like_logfoldchanges	clusterEndoderm-like_pvals_adj	clusterEndoderm-like_percent_expressed	clusterEndoderm-like_auroc	clusterEndoderm-like_auprc	clusterGastric-like_names	clusterGastric-like_logfoldchanges	clusterGastric-like_pvals_adj	clusterGastric-like_percent_expressed	clusterGastric-like_auroc	clusterGastric-like_auprc	clusterHigh-plasticity cell state_names	clusterHigh-plasticity cell state_logfoldchanges	clusterHigh-plasticity cell state_pvals_adj	clusterHigh-plasticity cell state_percent_expressed	clusterHigh-plasticity cell state_auroc	clusterHigh-plasticity cell state_auprc	clusterLate gastric_names	clusterLate gastric_logfoldchanges	clusterLate gastric_pvals_adj	clusterLate gastric_percent_expressed	clusterLate gastric_auroc	clusterLate gastric_auprc	clusterNeuronal-like_names	clusterNeuronal-like_logfoldchanges	clusterNeuronal-like_pvals_adj	clusterNeuronal-like_percent_expressed	clusterNeuronal-like_auroc	clusterNeuronal-like_auprc	clusterPre-EMT_names	clusterPre-EMT_logfoldchanges	clusterPre-EMT_pvals_adj	clusterPre-EMT_percent_expressed	clusterPre-EMT_auroc	clusterPre-EMT_auprc
75	Tns1	inf	2.393997458529122e-208	0.7342573064175957	0.6587714351379128	0.13457231702173986	Snx29	inf	0.0	0.7051197053406998	0.6444440763372107	0.3342428586157879	Msrb3	inf	7.006270075790273e-128	0.7342563644484145	0.6505127649848401	0.05208816856320635	Pakap	702.8633	7.05296910056778e-194	0.725752508361204	0.85440916234983	0.3534538390013811	Atrnl1	inf	1.4105627265338904e-46	0.7894736842105263	0.6586906424372869	0.020489173094759332	Plec	358.60562	0.0	0.6168076109936576	0.6990298429332239	0.299133763434827	Azin1	286.98618	5.2612548863617266e-117	0.6594034649044472	0.5932711012776724	0.10110411641737187	Lysmd4		0.0	0.898615548455804	0.6256747359705215	0.19867766890476082	Kctd1	256.90002	0.0	0.5930472909489508	0.6540990192330981	0.31186591184129736	Usp24	250.4671	2.3210757913102272e-73	0.5965463108320251	0.6232325433749002	0.04858856769023483	Rai14		7.804426801531924e-66	0.9279423538831065	0.5844455081184521	0.06767700633693866	Skap2	215.85918	3.613119146139136e-132	0.5288197621225984	0.6273835235211674	0.07727746644330116	Ly6e	216.77916	7.398745838033067e-75	0.35580065359477125	0.6103360322058787	0.07178236063241221
76	Wnk1	inf	6.570749323066806e-200	0.7939138294667069	0.6555180321623716	0.1271137918231755	Scd1	399.12082	0.0	0.41082872928176795	0.6417078827681026	0.34639059295262964	Gsn	246.00667	2.754229611329865e-127	0.503796337650737	0.6501609814125314	0.06114726873399881	Ect2l	659.7104	1.4263812969035067e-192	0.717391304347826	0.8532113703643444	0.4042002919291738	4921518K17Rik	438.87323	1.4105627265338904e-46	0.3864265927977839	0.6586864074419414	0.06909342119281316	Edil3	430.4013	0.0	0.40900281888653983	0.6987089748688489	0.4729328129757817	Snx29	inf	1.0040546754210947e-115	0.718163957849616	0.5927575734081605	0.09871504141920548	Psd3	273.31235	0.0	0.6532481363152289	0.6248199830780886	0.19068302379569946	Scmh1	431.59033	0.0	0.7916066395239587	0.6535325126784677	0.3242082708681847	Dnm3	393.04163	7.322561040503618e-72	0.6478283621140764	0.6219696198989398	0.04174284784403537	Glud1	151.88896	1.4162783821811295e-64	0.4040565785962103	0.5836275120735345	0.0791484627823538	Hdac9	371.82782	3.4926147442626305e-131	0.5215004574565416	0.6269071485764063	0.07765484245743162	Ppp4r1	inf	1.3514040778991217e-74	0.8288398692810458	0.6101393787704587	0.04666188772245145
77	Prdm16	inf	2.2546795578706634e-199	0.7667972280807472	0.6553068551283048	0.10555567664395246	Myo5c	488.20215	0.0	0.6201841620626151	0.6395365108305165	0.3497792661218782	Cd74	307.66367	6.227322957022289e-126	0.5198749441715051	0.6493603151570362	0.06419421423170091	2210408I21Rik	inf	5.158585229017601e-192	0.8762541806020067	0.8526951303063619	0.1099411867380629	Scgb3a2	824.02563	1.851961295509096e-46	0.32271468144044324	0.6584761290761688	0.2255610223920933	Ank	442.41153	0.0	0.5488900634249472	0.6983790230983763	0.36347650637483775	Osbpl6	249.06578	3.9973193003126165e-114	0.6210037506697624	0.5921150978225469	0.10152558488806096	Ptges	198.97267	0.0	0.3813631522896699	0.6246726408125148	0.23766634872293113	Nckap5		0.0	0.9781396805512058	0.6533425877942803	0.2944599660069372	Krt18	233.15773	2.660806406167571e-71	0.5881737310308739	0.6214933753069272	0.035496989191051945	Tnik	188.23665	2.4161447830890215e-64	0.38484120629837204	0.5834741195705735	0.07512397334228935	Eln	555.2826	1.1746477796114826e-128	0.2607502287282708	0.6256815407447037	0.2158691916897948	Krt8	505.3147	3.9095994642682487e-73	0.4562908496732026	0.6090451959790647	0.06223763746949472
78	Utrn		5.70581940017763e-197	0.8379029828261525	0.6543656579628443	0.11694268878553829	Itgb2l	430.24902	0.0	0.4959852670349908	0.639444000171851	0.36437402383163453	Rpl37	256.7078	6.474655841079942e-126	0.4466279589102278	0.6493474576384359	0.057891580893582144	Cfap46	602.1954	3.8523618935069724e-190	0.7073578595317725	0.8509697182215359	0.4867867703517636	Gphn	inf	1.873596060254773e-46	0.7853185595567868	0.6584621413298498	0.029268153171012615	Tafa5	294.39536	0.0	0.4053030303030303	0.697923897857876	0.4667905251825799	Shisa3	207.22148	4.260983525089286e-114	0.5481335952848723	0.5921019602056581	0.10467233446810448	Ick	228.58221	0.0	0.5382321618743344	0.6244882763152152	0.20024032238906947	Gm11084	244.65681	0.0	0.6018791105543376	0.652674609786496	0.3174955303854413	Tspan9	313.93646	5.444424678648435e-71	0.6619570905285191	0.6212268892929296	0.044409964017814677	Hif3a	140.12798	4.793154173751174e-64	0.3976514544969309	0.5832802611536793	0.06476500329866186	Adamts9	376.84137	2.3261148683019353e-128	0.6096370844769747	0.6255344884619368	0.07210865324258516	Lama3	266.88736	1.9544121048626115e-72	0.4056372549019608	0.6085213765218579	0.05183509149898203
79	Cap2	559.6915	8.035024776613794e-196	0.3847544441096716	0.6539123256476553	0.16535192763322698	Mdfic	489.02823	0.0	0.5627255985267035	0.6384855650832695	0.3741196877938219	Ezr	347.39365	5.9407587307005525e-123	0.6869138008039303	0.6475842508316779	0.056098179594353474	Ulk4	inf	4.6452339967279265e-189	0.8695652173913043	0.849967785729078	0.10028951234648142	Iqgap2	555.2082	2.348995521442711e-46	0.6260387811634349	0.6582856297421102	0.028041836180157147	Cnksr2	337.36362	0.0	0.40776955602536996	0.6971634352353726	0.45658037609291796	Dpp4	197.94705	2.825667177271375e-113	0.6127879978567601	0.591769319498153	0.09639608203275371	Spats2	263.49258	0.0	0.547923322683706	0.6233871005143968	0.2092720052023035	Trerf1	195.40027	0.0	0.4806764797995615	0.6511500617496097	0.31941928593834473	Gm10974	283.81915	3.9082027057264785e-69	0.6357927786499215	0.6196401510800746	0.04171722599571218	Parm1	193.26074	6.121314747249643e-64	0.4472911662663464	0.5832096277758034	0.07025686615336413	Kalrn	313.2822	2.9886626249226784e-125	0.6800853918877706	0.6240088888091297	0.06509418991523129	Ctnna1		1.9561903763620127e-72	0.8594771241830066	0.6085188125918002	0.05362182967322248
80	Pard3bos1	631.75806	9.295901308416357e-196	0.5796926785176257	0.6538865331302293	0.13290103949285573	Spag9	inf	0.0	0.7652302025782689	0.6378625525088703	0.32111090175292467	Timp3	inf	1.0898160570769753e-121	0.7574810183117463	0.6468242317267718	0.04977474736939513	Spata17	560.6847	4.073336904324538e-188	0.7107023411371237	0.8490911132722705	0.33397539240313906	Prkn	573.9983	1.7447550619307003e-45	0.6578947368421053	0.656798203169761	0.027414835817348753	Map1b	381.90848	0.0	0.5773431994362227	0.696473556867193	0.3335763515325185	Magi1		4.2458692261503835e-113	0.96606536881586	0.5916960320762135	0.09245047422710179	Gm13561	301.06918	0.0	0.5675186368477103	0.6230549817720892	0.1954859200277654	Man2a1	386.5281	0.0	0.7077356717820231	0.6510749907785645	0.3030267365366337	Arhgap26	inf	1.1247745376001636e-68	0.7917320774463632	0.6192420230760444	0.04373464549760352	Arhgef38	180.69902	7.532375816767186e-64	0.5393648251934882	0.5831493819381353	0.06726268186324147	Eng	181.88326	3.1207165374043743e-125	0.2641049100335468	0.6239970067092551	0.19036961106147843	Actg1	319.30002	3.817466266673971e-71	0.40808823529411764	0.6075512594571416	0.06972060226063574
81	Hipk2	inf	1.4076036343687835e-195	0.7059355227478156	0.6538148071298889	0.11649529145147035	Oxct1	469.42114	0.0	0.4623204419889503	0.6375698500959305	0.3836118020599901	Fth1	261.2271	1.1569886710619852e-118	0.46717284502009826	0.6449919887410376	0.06541777678438088	Nek11	638.91705	3.6703905146121033e-187	0.7140468227424749	0.8482013327358565	0.32303891681455055	Aig1	425.59207	3.30677530547202e-44	0.5457063711911357	0.654590204872663	0.03271412500022256	9230105E05Rik	290.36057	0.0	0.4009866102889359	0.6959379450805555	0.45923217051638665	Dram1		7.517391987413504e-113	0.8631898553313092	0.5915920111772406	0.09152913366400556	Slc4a4	318.83505	0.0	0.6977635782747604	0.6229728835629678	0.17662317982050244	Pcsk5	208.11739	0.0	0.41735045411838395	0.6503796573214944	0.333870526972895	Pam	350.5993	1.1398394175202901e-67	0.7263212977498692	0.6183626916740591	0.03827021469911105	Arhgap17	157.29347	1.3426582965853358e-63	0.4955964771817454	0.5829849176062774	0.0688082479078587	4931406P16Rik	201.53957	6.676769580920082e-125	0.4498322659347362	0.6238314814407174	0.08614523181098324	Ephb2	299.27728	2.8562410240188555e-69	0.32189542483660133	0.606122512281339	0.07615351355391894
82	Sema5a	636.9637	9.316464007293649e-195	0.4477252184392889	0.653489131397732	0.16125389628770778	Errfi1	inf	0.0	0.7483609576427256	0.6359575477089322	0.32139237929833087	Itgb6	399.4635	1.6857850506927364e-115	0.5815096025011166	0.6430516556399988	0.053170919783659815	Cbr2	816.33264	3.1736719961693006e-186	0.7190635451505016	0.8473260017824259	0.13625842333847368	Arhgap32	324.9837	1.7069239964928445e-43	0.40581717451523547	0.6533378346900786	0.05312380873348149	Plpp3	483.99295	0.0	0.54853770260747	0.6942987078954861	0.36014884896005334	Kif13a	278.47845	7.751746659956584e-113	0.7101268083586355	0.5915847284245227	0.09889641134162393	Camk2d		0.0	0.8738019169329073	0.6224378341124432	0.18585076679279458	Gm16193	218.65852	0.0	0.48600062637018476	0.6502732236995485	0.3141529214868308	Nipal1	202.91728	2.1626389610598332e-67	0.4358974358974359	0.6181178809666777	0.04518113499931452	Srebf2	176.0607	2.7776908248797246e-63	0.4384841206298372	0.582776156481151	0.08084617290241755	Nrp1	227.40323	1.1648434037108504e-120	0.45166209210125036	0.6217172874891709	0.07773169729108412	Utrn		3.744931684885255e-68	0.8423202614379085	0.6052635871655997	0.05173008537691539
83	Pdzd2	inf	1.5837135918927933e-194	0.5296776137390781	0.6533965433644942	0.12301642448952418	Phka1	462.36807	0.0	0.4728545119705341	0.6305767748801598	0.37757296447747346	Large1		1.103165821301956e-114	0.8593121929432782	0.6425448861719841	0.04887385093795332	Dpp6	inf	4.280646349151093e-186	0.717391304347826	0.8472002528938503	0.38098279466722396	Crybg3	391.2662	2.001758983035041e-43	0.5554016620498615	0.6532068233641353	0.027821006484562184	Kcnab1	522.1567	0.0	0.6784707540521494	0.6942411929548308	0.2981301185622508	Celf2	270.63983	8.564743790131688e-111	0.7435256295767101	0.5907536034871539	0.10097218265939273	Akr1c19	209.10324	0.0	0.43652822151224707	0.6220779071694718	0.19181108433152663	Rabgap1l	inf	0.0	0.8339492640150329	0.6500523958837211	0.31335698302827913	Ppp4r1	inf	4.050032185491097e-67	0.8623757195185766	0.6178775292002132	0.03604279926912771	Gm19585	148.28111	2.9537535388629325e-63	0.4419535628502802	0.5827568428594034	0.0718193790038193	Prickle2	206.66478	4.859906535206926e-120	0.4473924977127173	0.6214028013137101	0.06732631041741174	Myo1d	inf	9.16676963370026e-68	0.7263071895424836	0.6049603255183833	0.056858750231971
84	Tram2	590.16034	2.4315058553304047e-194	0.5314853871648086	0.6533222478968068	0.13070462675843542	Exosc7	397.82428	0.0	0.45871086556169427	0.62834053073178	0.3566693679072309	4930523C07Rik	317.29868	3.9249122619857756e-113	0.539079946404645	0.6415789697456685	0.06083970698993102	Ttc21a	537.03217	3.8838954125525055e-184	0.6956521739130435	0.8453687256181762	0.47091757832246917	Fign	396.1306	4.005386850483154e-43	0.32132963988919666	0.6526704880850056	0.15396663693700113	Chst11	379.94775	0.0	0.41129316420014095	0.693924238249245	0.43688556593819694	Pim1	186.08438	3.1148464331154987e-108	0.3282729058760493	0.5896998217393192	0.13691265221963286	Tshz2	291.28638	0.0	0.6979765708200213	0.6219366648309324	0.15985275264191834	Bach2	inf	0.0	0.777951769495772	0.6478116036231412	0.2994128620339071	2610035D17Rik	248.00119	6.682184824830035e-67	0.554683411826269	0.6176847515442261	0.04028889985829079	Gm15737	132.73512	2.4085893549452596e-62	0.3066453162530024	0.5821599820021082	0.07199932049910948	Ccdc85a	210.69383	2.9325927591637865e-118	0.25129612686794756	0.6205004933266258	0.21076486146945178	Cd74	289.88974	2.3452266401513426e-66	0.42197712418300654	0.6038642169306354	0.06890068526224108
85	Ntm	588.2284	1.2449626453343846e-186	0.4664055438385056	0.650242885920223	0.09480480666834742	Sftpc		0.0	0.7083609576427256	0.6279715528918862	0.23968365291469562	Slc38a4	238.0591	1.3553639724431876e-112	0.3858865564984368	0.6412404567475093	0.062172652429228065	4833427G06Rik	583.94977	1.7426882382466314e-183	0.6906354515050167	0.8447534985271202	0.6410069662541148	Rassf9	332.09644	2.0233646470472405e-42	0.40581717451523547	0.651414637471948	0.06032004927485705	Cep170	301.0244	0.0	0.5141825229034531	0.6934082255229994	0.3499405867529496	Antxr1	216.15648	2.613301691722737e-105	0.4822289694588319	0.5884819852382642	0.11084269383460087	Gas7	224.50163	0.0	0.43280085197018103	0.6208332687816653	0.20471313571067268	Fn1	133.58507	0.0	0.6636392107735671	0.6471094233636336	0.26166160392626003	Pak1	192.4348	1.884767065199544e-66	0.5070643642072213	0.61728787682497	0.04349826415483542	Sftpb		2.4085893549452596e-62	0.8839071257005604	0.5821588010828472	0.06020676751903539	Col5a2	233.454	3.3383601495124245e-118	0.25770051845074715	0.6204693980304847	0.16979325982758248	Rtn4	256.3512	3.259576722697026e-66	0.5351307189542484	0.6037507715720185	0.05263170507347141
86	Col4a2	inf	7.707522414900789e-179	0.7640855679421512	0.647066611632987	0.0947466584210637	Lamp3	328.07803	0.0	0.4041252302025783	0.6257219924237816	0.3492948517395804	Tgoln1	270.1432	2.0342985794816398e-110	0.5145154086645825	0.639871997501542	0.07041483860132869	Lrrc6	541.1423	3.105862206988778e-183	0.697324414715719	0.8445135058467265	0.39407414727337287	Plxdc2	323.99112	5.346647265069166e-41	0.3559556786703601	0.6488362232790658	0.03959698334588863	Myof	inf	0.0	0.8097251585623678	0.691943806541476	0.29938248503530673	Cd28	198.95615	4.6771807125648174e-105	0.3511341310948384	0.588374381589743	0.11462675192105624	Neat1		0.0	0.9804046858359957	0.6204520373213568	0.1907141813331508	Itpr2	250.33647	0.0	0.6266207328531161	0.6470359226514701	0.3039473751122549	Abhd2	352.8397	2.4797759377224526e-66	0.73992673992674	0.6171804022222608	0.039520213553912255	Aox3	inf	3.726337713320857e-62	0.4929276754737123	0.5820327630676119	0.07722589692756618	Fbn1	222.81154	5.541308288177535e-118	0.2665446782555657	0.6203551775260387	0.17343952697815032	AW554918	400.24442	4.781897121273313e-65	0.5469771241830066	0.6028276997750488	0.06305294222192631
87	Tmod1	417.4606	1.1212517259849113e-178	0.36908707442000604	0.6469988398046652	0.2047135483333444	Ablim1	317.27307	0.0	0.43211786372007366	0.6256419643706049	0.2765871976298141	Pde4d		2.779981092097662e-110	0.9767753461366682	0.6397836688333035	0.04348617353055438	Fhad1os2	524.78937	1.4803722138136366e-182	0.6906354515050167	0.8438722103892026	0.5402818487392756	Ablim1	384.46405	1.5378054321535117e-40	0.5207756232686981	0.6480012878158674	0.018446719116704383	Eef1a1	319.5437	0.0	0.6361874559548978	0.6896810995435246	0.28843291065726845	Gdpd2	187.5938	7.301071597157087e-105	0.337024468655117	0.5882915549342791	0.11512020714040012	Ralgps2	211.45026	0.0	0.4608093716719915	0.6204329407177549	0.2046343285843164	Dnajc1	366.84555	0.0	0.8045725023488882	0.6469867348437865	0.3158033539964504	Eif4g3	inf	2.575346036521975e-66	0.7817896389324961	0.6171629685239413	0.05418454018086	Jarid2	203.18378	9.352628834740778e-62	0.6741393114491593	0.5817646773355727	0.06949396162742554	Arhgef3	232.51096	1.8815350768130732e-116	0.43366880146386094	0.6195727750321492	0.08598143024989915	Alpk2	217.86192	1.56781980590939e-64	0.41217320261437906	0.6024196047253982	0.05131093707858538
88	Arhgef26	486.73914	4.723930875835583e-178	0.43476950888821936	0.6467400829567848	0.18124157766849025	Gm15347	inf	0.0	0.7373848987108655	0.6243195658896796	0.2788678335917255	Lamp1	222.2359	6.543987732282217e-110	0.502009825815096	0.6395461246243251	0.06081734767682565	Dnah7c	588.8309	2.2976296309503448e-181	0.7207357859531772	0.8427467800053605	0.22178036975684845	Nfia		1.8153153520118384e-40	0.8975069252077562	0.647866494233502	0.017139060777045585	Emp1	308.93036	0.0	0.4748942917547569	0.6882451935789256	0.3134995490887843	Bmp1	inf	4.268117922501834e-104	0.5592070012502233	0.5879678398330122	0.10431482683084843	Chdh	181.59088	0.0	0.36368477103301383	0.6201552147731845	0.21562291459314675	Shroom3		0.0	0.8768556216724084	0.6469807751810941	0.28812378406981154	Efna5	295.2149	3.4783745257345527e-66	0.5944531658817374	0.6170454350431449	0.03536856438663083	Larp4b	232.02303	1.2310804182202356e-61	0.7485988791032826	0.5816842705713263	0.06935572256800582	Grk5	195.51802	9.771193139635076e-114	0.4818542238487344	0.6181742850142212	0.06724049970013019	Ror1		6.914765467521722e-64	0.7610294117647058	0.6019036821727687	0.04783838002742044
89	Rgcc	inf	6.254729744052215e-178	0.726724917143718	0.646689021174389	0.08497292009830643	Lpcat1	448.87857	0.0	0.5591160220994476	0.6243065007180069	0.3317166517308826	Krt7	325.72665	1.7412809479063246e-109	0.6368914694059848	0.6392717936260188	0.04690720341225264	Lrrc71	499.92838	2.5931978801041744e-180	0.7006688963210702	0.8417485309628527	0.2581097584225351	Gm42620	338.6539	3.2934503537359805e-40	0.39335180055401664	0.6473845064892956	0.04389980801399306	Map4k4	391.72415	0.0	0.7124735729386892	0.6873931461556216	0.2958739134348036	Foxp1		5.868625557234366e-104	0.9442757635292016	0.5879078593943035	0.0912912081911856	Mpp7	357.54916	3.1028362911575616e-306	0.7496272630457934	0.6196974982207587	0.18342963193957393	Nr6a1os	282.6778	0.0	0.6962730974005638	0.645987315936469	0.3054362435857654	Palld	168.59276	1.622082122468173e-65	0.37990580847723704	0.6164510484389999	0.04444467102020506	Slc35f1	166.69714	2.0166853976639462e-61	0.3749666399786496	0.5815412030558672	0.06726780514614995	Lama4	169.74834	2.2796287822957574e-113	0.25099115584019516	0.6179813870197677	0.187122422112164	Vmp1	inf	1.979502341914368e-62	0.7839052287581699	0.6007400909459037	0.05154096462860716
90	Ager	449.4145	3.4648268490420865e-173	0.43055137089484785	0.6447169273339532	0.14548051998834707	Abcd3	406.7757	0.0	0.532596685082873	0.6223954634999634	0.3705410527553417	Rps8	201.5431	1.7952750046651837e-109	0.42251004912907547	0.6392586131166131	0.06571111299525978	Wdr49	632.7764	7.050852152775799e-180	0.7023411371237458	0.841328697249245	0.29580608529347363	Atp11a		5.061288313788397e-39	0.8490304709141274	0.6452006259719268	0.02817699350481759	Actg1	304.96094	0.0	0.5433403805496829	0.6862040244945313	0.28055334993205705	Slco2a1	245.33409	9.600824031612755e-104	0.6635113413109484	0.5878143001240113	0.1018417365085767	Hdac7	225.93047	1.5323257288773064e-305	0.5661341853035143	0.619561289267684	0.19397286474020842	Immp2l	305.97916	0.0	0.7067334794863764	0.6456235730299332	0.290649185041418	Traf3	202.42581	1.4726531312327985e-61	0.5478806907378336	0.6128878004484919	0.04080318763674323	Slc38a1	93.265495	2.719219818468009e-61	0.2570056044835869	0.5814537050894464	0.07706917392996829	Fmnl2	228.964	7.059730157465538e-113	0.5022872827081427	0.6177243661393549	0.05989845541901982	Rps29	240.50597	4.112611880702583e-62	0.31862745098039214	0.6004830370159481	0.06553259953224172
91	Sprr2a2	702.8973	1.0203117514662649e-171	0.46068092799035854	0.644100359395737	0.10515569113105049	Nfia		0.0	0.8697605893186003	0.6223303583843178	0.28681802615993957	Cacna1c		1.7952750046651837e-109	0.8937025457793658	0.6392580540940654	0.042600582022684366	Prom1	659.95917	7.050852152775799e-180	0.7140468227424749	0.8413285494565	0.24345924396394628	Stxbp6	361.75754	3.356966742496788e-38	0.3476454293628809	0.6436729433636433	0.06741853438336724	Cobll1	566.9847	0.0	0.7048097251585623	0.686058901241869	0.3407329625658298	Pfkfb4	178.10342	1.3100499215366748e-103	0.4366851223432756	0.5877556667991328	0.11119441747715852	Atxn10	325.57425	4.901199687200488e-305	0.7443024494142705	0.6194618574966918	0.19390770071874028	Iqgap2	261.39847	0.0	0.6294393986846226	0.6455490172243833	0.29271952099485926	Tmsb4x	287.27353	1.4315093269254477e-60	0.5421245421245421	0.6119826463090623	0.035551369024752644	Prdx1	180.51062	6.28794988275692e-61	0.4859887910328263	0.5812075052222315	0.0749795205347501	Limch1	342.2047	3.2888539176646956e-112	0.5593168648978347	0.6173745220020793	0.06540484200434551	Diaph2	232.8255	4.5204280171318295e-62	0.5980392156862745	0.600447948208704	0.04515581161361362
92	Cblb	inf	3.5643319324731385e-170	0.6598373003916842	0.6434499034163174	0.11439101378565988	Ccdc141	inf	0.0	0.7186003683241252	0.62052694266743	0.29408621230061355	Cdh1	346.75082	1.295431958569247e-108	0.7378293881196963	0.6387107772310986	0.048733761263302464	D630024D03Rik	505.43948	1.0245780750029684e-179	0.6889632107023411	0.8411704339567884	0.4243869062569502	Rbms3		3.460215834691593e-37	0.8947368421052632	0.641759942203349	0.02047754285233839	Runx2	359.29294	0.0	0.5919661733615222	0.6860302893212721	0.3041737290758658	Ctsh		1.1976992689119575e-101	0.8783711377031613	0.5869233106987376	0.08594876926611186	Fam20a	195.98471	4.5007990005578524e-301	0.38072417465388714	0.6186823940514707	0.22244886784378634	Ldlrad4	inf	0.0	0.8497337926714689	0.6455302812420863	0.2963350693568572	Flnb	262.4331	1.81085852693831e-60	0.5525902668759811	0.6118860564483953	0.042935479847829375	Camk2d		6.488184097726602e-61	0.8484120629837203	0.5811966456934269	0.06914856049926559	Rapgef4	188.31372	8.970936745112153e-112	0.30314120158584934	0.6171449900434156	0.10543239853229436	Pard3b	inf	6.115883838620643e-62	0.6915849673202614	0.6003402545998501	0.04656790693979779
93	Foxp2	inf	1.2211505843032481e-164	0.6510997288339861	0.6410911260105712	0.09248009983653263	Gm49948	312.23737	0.0	0.40081031307550646	0.6198503358284253	0.35168257134452535	Krt8	349.5188	4.206399638699217e-108	0.5453327378293881	0.6383773823949327	0.04791297549882244	Cyp2s1	614.837	1.7058090764656403e-178	0.7240802675585284	0.8400073732663571	0.14044486438623913	Zswim6	453.90417	5.239657203646479e-37	0.6925207756232687	0.6414157380048142	0.021583802498410222	Gda	319.75027	0.0	0.42935165609584214	0.6859864350119876	0.37133383790773494	Prkn	233.1696	3.0219668244182066e-101	0.5727808537238792	0.5867503485787315	0.10407003156721857	Mast1	244.51866	3.0068501403354754e-298	0.5588924387646432	0.6181233067110743	0.19681280148108693	Gm26827		0.0	0.7927967428750391	0.6449128179834122	0.30122754574041477	Wars	176.54057	1.0929594574420727e-59	0.4861329147043433	0.6111613101166747	0.040264631846346585	Atp6v0a1	inf	4.2692176165182524e-60	0.7755537763544169	0.5806423111982775	0.06974891052201339	Zfp521	249.81364	2.2317301955013894e-110	0.3812137846904544	0.6164121838045087	0.08378355458920171	Ece1	313.32898	2.3353953841451332e-61	0.5281862745098039	0.5998686367586165	0.06458864808620049
94	Rasgef1b	438.18613	3.017373655318337e-163	0.5046700813498042	0.6404907682632922	0.12342513097297836	Tbc1d8	inf	0.0	0.6329281767955801	0.618634241689622	0.3048639848130207	Rps24	210.58229	7.769804760111184e-107	0.3715944618133095	0.6375652654942494	0.06803940274739564	Prickle2	inf	1.639794943692089e-177	0.8177257525083612	0.8390677411002165	0.064446367919827	Aox3	345.06418	2.8533195699179864e-36	0.6260387811634349	0.6400154353790267	0.014309123191466228	Bmp7	268.6244	0.0	0.3761451726568006	0.685297998813672	0.4551315510630436	Esrrg	227.35417	3.126534166203736e-101	0.42311126986961956	0.58674232582538	0.10286108970309071	Abhd2	373.2567	7.95106540467961e-296	0.7124600638977636	0.6176416081861449	0.18961091838530764	Map7	287.95734	0.0	0.7405574694644534	0.6442698957519825	0.294459873659812	Kdm3a	201.08829	1.2385487777292039e-58	0.6028257456828885	0.6101772171475176	0.03894087918271086	Rprd2	155.92975	1.259116590305982e-59	0.49159327461969576	0.5803250988458802	0.07265340556348984	Mef2c	165.22966	8.800632338767476e-109	0.24855138761817627	0.6155690431662572	0.16999571890577292	Gm10974	309.8518	2.082772347361538e-60	0.5580065359477124	0.5990908970637462	0.057513359489979085
95	Wipf3	431.30167	6.483511114730369e-163	0.38716480867731246	0.6403462038193813	0.17739712085844803	Taok3		0.0	0.8285082872928177	0.6181039398409807	0.28921562603020434	Rps19	186.59592	8.69200933928449e-107	0.3711478338543993	0.6375314912153179	0.06700988597852882	Ccdc39	569.17267	5.897978888710362e-177	0.6956521739130435	0.8385332656912466	0.28522792086287835	Aldh1a1	374.33218	4.388724831701373e-36	0.34349030470914127	0.6396540648296483	0.053133844249810824	Ptma	294.05566	0.0	0.5488900634249472	0.6851800775781891	0.29673376150496755	Gramd2	162.04576	4.8843008939459515e-101	0.45293802464725846	0.5866579566333833	0.09515058284141387	Arhgap32	155.69543	3.2841031352874412e-295	0.32087326943556976	0.6175172718060714	0.2241775714931472	Tnfrsf21	219.622	0.0	0.5720012527403695	0.6442643990384289	0.2990217285568289	Tbc1d1	153.64667	1.3295716644778926e-58	0.38304552590266877	0.6101456459622793	0.0440788885258684	Pde4dip	136.4537	1.5582363909190849e-58	0.3496130237523352	0.5795872195481192	0.0765700067786	Ttc7b	155.94153	2.585672024192767e-107	0.3488868557487039	0.6147878133895772	0.08014140276868516	Ddhd1	271.81818	1.220394685452809e-59	0.5077614379084967	0.5984549113641403	0.05846498230996289
